0.0, 0.0
0.011, 0.0
0.022, 0.0
0.032, 0.0
0.042, 0.0
0.053, 0.0
0.064, 0.0
0.075, 0.0
0.085, 0.0
0.095, 0.0
0.106, 0.0
0.116, 0.0
0.127, 0.0
0.138, 0.0
0.148, 0.0
0.158, 0.0
0.159, 1.8
0.169, 1.8
0.17, 0.0
0.181, 0.0
0.192, 0.0
0.203, 0.0
0.214, 0.0
0.225, 0.0
0.236, 0.0
0.246, 0.0
0.247, 1.8
0.257, 1.8
0.258, 0.0
0.269, 0.0
0.28, 0.0
0.289, 0.0
0.29, 1.8
0.3, 1.8
0.301, 0.0
0.31, 0.0
0.311, 1.8
0.321, 1.8
0.332, 1.8
0.342, 1.8
0.343, 0.0
0.354, 0.0
0.365, 0.0
0.375, 0.0
0.386, 0.0
0.397, 0.0
0.408, 0.0
0.418, 0.0
0.419, 1.8
0.428, 1.8
0.429, 0.0
0.44, 0.0
0.45, 0.0
0.46, 0.0
0.461, 1.8
0.47, 1.8
0.471, 0.0
0.481, 0.0
0.482, 1.8
0.493, 1.8
0.504, 1.8
0.514, 1.8
0.515, 0.0
0.526, 0.0
0.537, 0.0
0.547, 0.0
0.548, 1.8
0.558, 1.8
0.559, 0.0
0.569, 0.0
0.57, 1.8
0.58, 1.8
0.59, 1.8
0.6, 1.8
0.601, 0.0
0.61, 0.0
0.611, 1.8
0.622, 1.8
0.632, 1.8
0.643, 1.8
0.654, 1.8
0.665, 1.8
0.676, 1.8
0.685, 1.8
0.686, 0.0
0.697, 0.0
0.707, 0.0
0.718, 0.0
0.729, 0.0
0.739, 0.0
0.75, 0.0
0.759, 0.0
0.76, 1.8
0.77, 1.8
0.771, 0.0
0.782, 0.0
0.793, 0.0
0.803, 0.0
0.804, 1.8
0.814, 1.8
0.815, 0.0
0.825, 0.0
0.826, 1.8
0.837, 1.8
0.848, 1.8
0.858, 1.8
0.859, 0.0
0.87, 0.0
0.88, 0.0
0.889, 0.0
0.89, 1.8
0.899, 1.8
0.9, 0.0
0.909, 0.0
0.91, 1.8
0.921, 1.8
0.932, 1.8
0.942, 1.8
0.943, 0.0
0.953, 0.0
0.954, 1.8
0.965, 1.8
0.975, 1.8
0.986, 1.8
0.997, 1.8
1.008, 1.8
1.019, 1.8
1.029, 1.8
1.03, 0.0
1.04, 0.0
1.05, 0.0
1.06, 0.0
1.061, 1.8
1.071, 1.8
1.072, 0.0
1.082, 0.0
1.083, 1.8
1.094, 1.8
1.105, 1.8
1.115, 1.8
1.116, 0.0
1.126, 0.0
1.127, 1.8
1.138, 1.8
1.149, 1.8
1.159, 1.8
1.169, 1.8
1.18, 1.8
1.19, 1.8
1.2, 1.8
1.201, 0.0
1.211, 0.0
1.212, 1.8
1.222, 1.8
1.233, 1.8
1.244, 1.8
1.255, 1.8
1.266, 1.8
1.277, 1.8
1.287, 1.8
1.298, 1.8
1.309, 1.8
1.32, 1.8
1.33, 1.8
1.341, 1.8
1.351, 1.8
1.362, 1.8
